parkType,countryCode,countryName,name,latitude,longitude
botanical_garden,US,"United States of America","Deerwood Arboretum and Nature Area",36.03594,-86.83972
botanical_garden,US,"United States of America","Delaware Center for Horticulture",39.7587,-75.5613
theme_park,US,"United States of America","DelGrosso's",40.6358,-78.2961
theme_park,US,"United States of America","Delmar Garden",38.65838,-90.30712
national_park,US,"United States of America","Denali",63.34111,-150.73414
national_park,US,"United States of America","Denali National Park and Preserve",63.2,-150.3
botanical_garden,US,"United States of America","Denbigh Experimental Forest",48.2906,-100.637
theme_park,US,"United States of America","Deno's Wonder Wheel",40.5743,-73.9792
botanical_garden,US,"United States of America","Denver",39.732265514,-104.960619226
botanical_garden,US,"United States of America","Des Moines Botanical Center",41.5969,-93.6138
botanical_garden,US,"United States of America","Descanso Gardens",34.200277777,-118.2125
botanical_garden,US,"United States of America","Desert",33.459166666,-111.943888888
botanical_garden,US,"United States of America","Desert Garden Conservatory",34.1272,-118.11
theme_park,US,"United States of America","Dezerland Park Orlando",28.4685,-81.447867
theme_park,US,"United States of America","Dinosaur World",36.442,-93.8422
theme_park,US,"United States of America","Discovery Cove",28.4054,-81.4617
theme_park,US,"United States of America","Disney California Adventure",33.807778,-117.919167
theme_park,US,"United States of America","Disney's Animal Kingdom",28.358,-81.59
theme_park,US,"United States of America","Disney's Blizzard Beach",28.3518,-81.5754
theme_park,US,"United States of America","Disney's Hollywood Studios",28.3575,-81.56
theme_park,US,"United States of America","Disney's River Country",28.4113,-81.5647
theme_park,US,"United States of America","Disney's Typhoon Lagoon",28.365671,-81.529588
theme_park,US,"United States of America","Disneyland",33.809,-117.919
theme_park,US,"United States of America","DisneyQuest",28.3703,-81.5221
botanical_garden,US,"United States of America","Doane College Osterhout Arboretum",40.6214,-96.9494
theme_park,US,"United States of America","Dodge Park Playland",41.262,-95.916
theme_park,US,"United States of America","Dogpatch USA",36.1068,-93.1322
theme_park,US,"United States of America","Dollywood",35.7951,-83.5312
theme_park,US,"United States of America","Dollywood's Splash Country",35.8098,-83.5342
botanical_garden,US,"United States of America","Don Opel Arboretum",42.2828,-89.6733
botanical_garden,US,"United States of America","Donald E. Davis Arboretum",32.5956,-85.4828
theme_park,US,"United States of America","Dorney Park & Wildwater Kingdom",40.577777777,-75.533055555
botanical_garden,US,"United States of America","Dow Gardens",43.6234,-84.2496
theme_park,US,"United States of America","Dreamland",40.574444444,-73.976944444
theme_park,US,"United States of America","Dreamland Park",40.695350915,-74.200685955
theme_park,US,"United States of America","DreamWorks Water Park",40.807101,-74.069175
botanical_garden,US,"United States of America","Drew University",40.761,-74.427
theme_park,US,"United States of America","Dry Gulch, U.S.A.",36.38481,-95.140366
national_park,US,"United States of America","Dry Tortugas",24.628611111,-82.873333333
theme_park,US,"United States of America","Dry Town Water Park",34.55742,-118.05985
botanical_garden,US,"United States of America","Dubuque Arboretum and",42.5323,-90.7177
botanical_garden,US,"United States of America","Duke Gardens",40.5506,-74.6187
botanical_garden,US,"United States of America","Dunlawton Plantation and Sugar Mill",29.140833,-81.006111
botanical_garden,US,"United States of America","Dunsmuir",41.14,-122.16
botanical_garden,US,"United States of America","Dupree Gardens",28.240754,-82.448852
theme_park,US,"United States of America","Dutch Wonderland",40.0277,-76.2184
botanical_garden,US,"United States of America","Dyck Arboretum of the Plains",38.1294,-97.434
botanical_garden,US,"United States of America","Earl Burns Miller Japanese Garden",33.7852,-118.12
botanical_garden,US,"United States of America","Earl L. Core Arboretum",39.6456,-79.9775
botanical_garden,US,"United States of America","East Texas Arboretum and Botanical Society",32.2129,-95.8785
botanical_garden,US,"United States of America","Ecotat Gardens and Arboretum",44.8097,-68.9264
theme_park,US,"United States of America","Edaville Railroad",41.8459,-70.7728
botanical_garden,US,"United States of America","Eddy Arboretum",38.7297,-120.799
botanical_garden,US,"United States of America","Eden Gardens State Park",30.3781,-86.1219
botanical_garden,US,"United States of America","Edgewood",37.9028,-122.56
botanical_garden,US,"United States of America","Edison and Ford Winter Estates",26.634199,-81.880776
botanical_garden,US,"United States of America","Edith J. Carrier Arboretum",38.4298,-78.8609
theme_park,US,"United States of America","Eldora Park",40.177,-79.891
theme_park,US,"United States of America","Eldridge Park",42.1151,-76.8168
botanical_garden,US,"United States of America","Elgin",40.758611111,-73.979166666
botanical_garden,US,"United States of America","Elisabeth C. Miller",47.738265734,-122.363036112
theme_park,US,"United States of America","Elitch Gardens",39.750555555,-105.011111111
botanical_garden,US,"United States of America","Elitch Gardens",39.7683,-105.046
botanical_garden,US,"United States of America","Elizabeth F. Gamble Garden",37.44598283,-122.14905
botanical_garden,US,"United States of America","Ellwanger Garden",43.1377,-77.6151
botanical_garden,US,"United States of America","Elm Bank Horticulture Center",42.276111,-71.3025
botanical_garden,US,"United States of America","Enchanted Floral Gardens of Kula",20.793055555,-156.325833333
theme_park,US,"United States of America","Enchanted Forest",41.6342,-87.0658
theme_park,US,"United States of America","Enchanted Forest Water Safari",43.7,-74.9667
theme_park,US,"United States of America","Enchanted Island",33.4738,-112.0887
botanical_garden,US,"United States of America","Enid A. Haupt Glass Garden",40.7433,-73.9732
theme_park,US,"United States of America","EnterTRAINment Junction",39.351222222,-84.375111111
theme_park,US,"United States of America","Epcot",28.371,-81.55
botanical_garden,US,"United States of America","Erie Zoo",42.0968,-80.0755
botanical_garden,US,"United States of America","Ethel M Botanical Cactus Garden",36.074,-115.071
theme_park,US,"United States of America","Euclid Beach Park",41.58,-81.57
national_park,US,"United States of America","Everglades",25.3125,-80.6875
theme_park,US,"United States of America","Everglades Holiday Park",26.06,-80.445
theme_park,US,"United States of America","Evergreen Wings and Waves Waterpark",45.204,-123.15
theme_park,US,"United States of America","Evermore Park",40.359,-111.766
botanical_garden,US,"United States of America","Ewing and Muriel Kauffman Memorial Garden",39.0396,-94.5794
theme_park,US,"United States of America","Excelsior",44.903333333,-93.5625
botanical_garden,US,"United States of America","Exposition Park Rose Garden",34.016944,-118.285
botanical_garden,US,"United States of America","Fairchild Tropical",25.6787,-80.2737
botanical_garden,US,"United States of America","Fairview Cemetery",40.6663,-74.3306
theme_park,US,"United States of America","Fairyland Park",38.9906,-94.557
theme_park,US,"United States of America","Fairytale Town",38.53974,-121.50112
theme_park,US,"United States of America","Fallsville Splash Park",43.0855,-79.0539
theme_park,US,"United States of America","Family Kingdom",33.68166667,-78.89305556
botanical_garden,US,"United States of America","Fay Hyland Botanical Plantation",44.8958,-68.6747
botanical_garden,US,"United States of America","Fell Arboretum",40.5108,-88.9935
botanical_garden,US,"United States of America","Fellows Riverside Gardens",41.0992,-80.675
botanical_garden,US,"United States of America","Fernwood and Nature Preserve",41.8653,-86.3466
botanical_garden,US,"United States of America","Flamingo Gardens",26.0737,-80.3129
theme_park,US,"United States of America","Flint Park",43.0565,-83.7195
botanical_garden,US,"United States of America","Florida",27.883333333,-82.808333333
theme_park,US,"United States of America","Floridaland",27.1779,-82.4904
botanical_garden,US,"United States of America","Foellinger-Freimann Botanical Conservatory",41.0756,-85.1394
theme_park,US,"United States of America","Fontaine Ferry Park",38.26424,-85.82691
botanical_garden,US,"United States of America","For-Mar Nature Preserve & Arboretum",43.040555555,-83.605833333
theme_park,US,"United States of America","Forest Park",41.873823,-87.817782
botanical_garden,US,"United States of America","Forest Park Museum and Arboretum",41.8261,-94.0879
national_park,US,"United States of America","Fort Dupont Park",38.877312888,-76.94955825
national_park,US,"United States of America","Fort Slocum Park",38.960277777,-77.013888888
national_park,US,"United States of America","Fort Stevens",38.964444444,-77.028888888
botanical_garden,US,"United States of America","Fort Stevenson State Park Arboretum",47.5939,-101.425
botanical_garden,US,"United States of America","Fort Worth",32.74,-97.3625
botanical_garden,US,"United States of America","Foster",21.316667,-157.859167
botanical_garden,US,"United States of America","Foxfire",44.7343,-90.1696
theme_park,US,"United States of America","Foxfire Mountain Themed",35.83,-83.392
botanical_garden,US,"United States of America","Frank Curto Park",40.4512,-79.9769
botanical_garden,US,"United States of America","Franklin Park Conservatory",39.965859,-82.95289
botanical_garden,US,"United States of America","Fred Hamilton Rhododendron Garden",35.0175,-83.79111111
botanical_garden,US,"United States of America","Frederik Meijer Gardens & Sculpture Park",42.981,-85.591
theme_park,US,"United States of America","Freedomland U.S.A.",40.8718,-73.8276
theme_park,US,"United States of America","Freestyle Music Park",33.714,-78.934
botanical_garden,US,"United States of America","Frelinghuysen Arboretum",40.803,-74.453
theme_park,US,"United States of America","Frontier City",35.5848,-97.441
botanical_garden,US,"United States of America","Frontier Organic Research Farm",41.891,-91.905
theme_park,US,"United States of America","Frontier Village",37.2621,-121.819
botanical_garden,US,"United States of America","Fruit and Spice Park",25.5356,-80.4942
botanical_garden,US,"United States of America","Fuller Gardens",42.9616,-70.774
botanical_garden,US,"United States of America","Fullerton Arboretum",33.8872,-117.883
theme_park,US,"United States of America","Fun Sport America-Kissimmee",28.330285,-81.514558
theme_park,US,"United States of America","Fun Spot",28.3306,-81.5148
theme_park,US,"United States of America","Fun Spot Amusement Park & Zoo",41.6765,-85.0298
theme_park,US,"United States of America","Fun-Plex",41.203910853,-96.020403377
theme_park,US,"United States of America","Fun-World",42.7161,-71.4422
theme_park,US,"United States of America","Funland",34.8003,-92.303
theme_park,US,"United States of America","Funland (Rehoboth Beach, Delaware)",38.714580555,-75.076213888
theme_park,US,"United States of America","Funtown Splashtown USA",43.5272,-70.4276
botanical_garden,US,"United States of America","Furman University Japanese Garden",34.9286,-82.4367
theme_park,US,"United States of America","Galveston Island Historic Pleasure Pier",29.286614,-94.78991
botanical_garden,US,"United States of America","Garden in the Woods",42.3412,-71.4265
botanical_garden,US,"United States of America","Garden of Kirpal",39.3832,-123.0682
botanical_garden,US,"United States of America","Gardens at Heather Farm",37.9189,-122.043
botanical_garden,US,"United States of America","Gardens of the Fox Cities",44.2906,-88.3851
botanical_garden,US,"United States of America","Gardens of the World",34.1765,-118.8483
botanical_garden,US,"United States of America","Gardenview Horticultural Park",41.3128,-81.8319
botanical_garden,US,"United States of America","Garfield Park",41.886389,-87.717222
botanical_garden,US,"United States of America","Garfield Park Conservatory and Gardens",39.7321,-86.142
botanical_garden,US,"United States of America","Garrard Ardeneum",34.9331,-95.7664
botanical_garden,US,"United States of America","Garvan Woodland Gardens",34.4346,-93.0471
national_park,US,"United States of America","Gates of the Arctic National Park and Preserve",67.7833,-153.3
national_park,US,"United States of America","Gateway Arch",38.6246,-90.185
theme_park,US,"United States of America","Gathering Place",36.124166666,-95.984722222
theme_park,US,"United States of America","Gatorland",28.3556,-81.4042
theme_park,US,"United States of America","Geauga Lake",41.348388888,-81.369188888
botanical_garden,US,"United States of America","Gen. Charles S. Farnsworth County Park",34.200556,-118.131111
botanical_garden,US,"United States of America","George L. Luthy Memorial",40.7176,-89.5751
botanical_garden,US,"United States of America","George Landis Arboretum",42.7847,-74.2703
botanical_garden,US,"United States of America","Georgeson",64.8561,-147.859
botanical_garden,US,"United States of America","Georgia Perimeter College",33.68692,-84.27435
botanical_garden,US,"United States of America","Georgia Southern",32.4209,-81.7741
botanical_garden,US,"United States of America","Gerald D. Coorts Memorial Arboretum",36.1746,-85.50403
theme_park,US,"United States of America","Ghost Town in the Sky",35.528769,-83.102378
theme_park,US,"United States of America","Gillians Wonderland Pier and Island Waterpark",39.2774,-74.5668
botanical_garden,US,"United States of America","Gilman Park Arboretum",42.2006,-97.5189
theme_park,US,"United States of America","Gilroy Gardens",37.0053,-121.628
national_park,US,"United States of America","Glacier",48.755,-113.8
national_park,US,"United States of America","Glacier Bay National Park and Preserve",58.7,-137
theme_park,US,"United States of America","Glenwood Caverns",39.5605,-107.32
theme_park,US,"United States of America","Golden City",40.63,-73.885833333
botanical_garden,US,"United States of America","Golden Gate Park Rose Garden",37.772,-122.4713
theme_park,US,"United States of America","Golfland Sunsplash",33.388,-111.838
botanical_garden,US,"United States of America","Governor Furnas Arboretum",40.3969,-95.6617
national_park,US,"United States of America","Grand Canyon",36.0553,-112.122
national_park,US,"United States of America","Grand Teton",43.833333333,-110.700833333
theme_park,US,"United States of America","Grand Texas",30.194569,-95.200088
national_park,US,"United States of America","Great Basin",39.0058,-114.2197
theme_park,US,"United States of America","Great Escape",43.351,-73.6901
national_park,US,"United States of America","Great Sand Dunes",37.77654,-105.62886
national_park,US,"United States of America","Great Sand Dunes National Park and Preserve",37.732777777,-105.512222222
national_park,US,"United States of America","Great Smoky Mountains",35.611111111,-83.425
botanical_garden,US,"United States of America","Green Animals Topiary Garden",41.6,-71.2746
botanical_garden,US,"United States of America","Green Bay",44.5316,-88.099
botanical_garden,US,"United States of America","Green Spring Gardens Park",38.8167,-77.15
botanical_garden,US,"United States of America","Greensboro Arboretum",36.0701,-79.8413
botanical_garden,US,"United States of America","Greenwood Gardens",40.7442,-74.3075
national_park,US,"United States of America","Guadalupe Mountains",31.916666666,-104.866666666
botanical_garden,US,"United States of America","Guadalupe River Park & Gardens",37.346944444,-121.907222222
theme_park,US,"United States of America","Gulf World Marine Park",30.211111111,-85.867222222
theme_park,US,"United States of America","H2Oasis Indoor Waterpark",61.1212,-149.854
botanical_garden,US,"United States of America","Hadwen Arboretum",42.2577,-71.8326
botanical_garden,US,"United States of America","Hahn Horticulture Garden",37.2194,-80.4243
botanical_garden,US,"United States of America","Hakone Gardens",37.2524,-122.041
national_park,US,"United States of America","Haleakalā",20.7204,-156.15515
botanical_garden,US,"United States of America","Hambrick",35.5356,-97.4831
theme_park,US,"United States of America","Hanna–Barbera Land",30.070167,-95.431935
botanical_garden,US,"United States of America","Harkness Memorial State Park",41.304722,-72.113056
botanical_garden,US,"United States of America","Harry P. Leu Gardens",28.567383,-81.357322
botanical_garden,US,"United States of America","Hartford",41.7553,-72.674
theme_park,US,"United States of America","Hartke Pool",36.190833333,-115.124444444
botanical_garden,US,"United States of America","Hartman Prehistoric Garden",30.2701,-97.7718
botanical_garden,US,"United States of America","Harvey Butler Memorial Rhododendron Sanctuary",43.4327,-70.8234
botanical_garden,US,"United States of America","Hatcher Garden and Woodland Preserve",34.9314,-81.9575
botanical_garden,US,"United States of America","Hauck",39.1296,-84.5003
botanical_garden,US,"United States of America","Haverford College Arboretum",40.0116,-75.299
national_park,US,"United States of America","Hawaiʻi Volcanoes",19.40083,-155.12361
botanical_garden,US,"United States of America","Hawaii",19.810555555,-155.095833333
botanical_garden,US,"United States of America","Hayes Arboretum",39.8371,-84.8438
botanical_garden,US,"United States of America","Hearthstone",30.209085141,-82.813571748
botanical_garden,US,"United States of America","Heathcote",27.418277777,-80.324
botanical_garden,US,"United States of America","Hebert Arboretum",42.463,-73.244
botanical_garden,US,"United States of America","Hendricks Park",44.035,-123.058
botanical_garden,US,"United States of America","Henry Foundation for Botanical Research",40.0333,-75.2833
botanical_garden,US,"United States of America","Henry Schmieder Arboretum",40.2988,-75.1587
botanical_garden,US,"United States of America","Heritage Museums and Gardens",41.7477,-70.5055
theme_park,US,"United States of America","Heritage Square",39.7135,-105.212
botanical_garden,US,"United States of America","Hermitage Arboretum",36.2146,-86.6129
botanical_garden,US,"United States of America","Heronswood",47.8208,-122.549
botanical_garden,US,"United States of America","Herrontown Woods Arboretum",40.382,-74.6469
botanical_garden,US,"United States of America","Hershey Gardens",40.2987,-76.657
theme_park,US,"United States of America","Hersheypark",40.288055555,-76.656944444
botanical_garden,US,"United States of America","Hi'iaka's Healing Herb Garden",19.605684,-154.953437
botanical_garden,US,"United States of America","Hidden Lake Gardens",42.0308,-84.1066
botanical_garden,US,"United States of America","High Plains Arboretum",41.1545,-104.829
botanical_garden,US,"United States of America","Highland Park",43.1297,-77.6064
botanical_garden,US,"United States of America","Highline",47.48,-122.303
botanical_garden,US,"United States of America","Highstead Arboretum",41.3251,-73.3878
botanical_garden,US,"United States of America","Hilo Tropical Gardens",19.735,-155.037
botanical_garden,US,"United States of America","Ho'omaluhia",21.3878,-157.808
botanical_garden,US,"United States of America","Hodges Gardens State Park",31.3692,-93.4248
botanical_garden,US,"United States of America","Hofstra University Arboretum",40.7122,-73.5995
botanical_garden,US,"United States of America","Holden Arboretum",41.6126,-81.3013
theme_park,US,"United States of America","Holiday World & Splashin' Safari",38.119,-86.916
botanical_garden,US,"United States of America","Hollis Garden",28.0421342,-81.9514435
botanical_garden,US,"United States of America","Holmdel Arboretum",40.3306,-74.141
botanical_garden,US,"United States of America","Holtwood Arboretum",39.837,-76.33
theme_park,US,"United States of America","Holy Land Experience",28.4962,-81.433
theme_park,US,"United States of America","Holy Land USA",41.547,-73.03
botanical_garden,US,"United States of America","Honor Heights Park",35.7685,-95.4161
theme_park,US,"United States of America","Horseshoe Junction",30.16842,-96.42771
botanical_garden,US,"United States of America","Horton Park (Saint Paul, Minnesota)",44.9635,-93.1577
national_park,US,"United States of America","Hot Springs",34.513611111,-93.053611111
botanical_garden,US,"United States of America","Houston",29.6875,-95.27
botanical_garden,US,"United States of America","Houston Arboretum and Nature Center",29.7652,-95.452
botanical_garden,US,"United States of America","Howard Peters Rawlings Conservatory and of Baltimore",39.3186,-76.6461
botanical_garden,US,"United States of America","Howard Van Vleck Arboretum",40.8186,-74.2249
botanical_garden,US,"United States of America","Hoyt Arboretum",45.51679,-122.716
theme_park,US,"United States of America","Huck Finn's Playland",42.663752,-73.738568
botanical_garden,US,"United States of America","Huckleberry Botanic Regional Preserve",37.845,-122.19
botanical_garden,US,"United States of America","Hudson Gardens",39.6046,-105.023
botanical_garden,US,"United States of America","Hulda Klager Lilac Gardens",45.8972,-122.753
botanical_garden,US,"United States of America","Humboldt",40.697,-124.2
theme_park,US,"United States of America","Hunt's Pier",38.989,-74.804
botanical_garden,US,"United States of America","Hunterdon County Arboretum",40.5784,-74.8595
botanical_garden,US,"United States of America","Huntington",34.13095,-118.11405
botanical_garden,US,"United States of America","Huntington Desert Garden",34.1272,-118.11
botanical_garden,US,"United States of America","Huntsville",34.707,-86.633
theme_park,US,"United States of America","Hydro Adventures",36.73255167,-90.40243778
theme_park,US,"United States of America","Icon Park",28.4432,-81.4693
botanical_garden,US,"United States of America","Idaho State Arboretum",42.8613,-112.434
theme_park,US,"United States of America","Idlewild and Soak Zone",40.2611,-79.2814
theme_park,US,"United States of America","Idora Park",37.84239444,-122.26315556
botanical_garden,US,"United States of America","Independence Park",30.4446,-91.1059
botanical_garden,US,"United States of America","Indiana",41.5497,-87.3006
theme_park,US,"United States of America","Indiana Beach",40.79,-86.77
national_park,US,"United States of America","Indiana Dunes",41.648055555,-87.108055555
theme_park,US,"United States of America","Indianola Park",40.0029,-82.9977
botanical_garden,US,"United States of America","Inez Grant Parker Memorial Rose Garden",32.734382,-117.144123
botanical_garden,US,"United States of America","Innisfree Garden",41.758333333,-73.75
botanical_garden,US,"United States of America","Inniswood and Nature Preserve",40.10312,-82.8974
botanical_garden,US,"United States of America","International Forest of Friendship",39.5324,-95.1491
botanical_garden,US,"United States of America","International Larix Arboretum",48.3838,-114.058
botanical_garden,US,"United States of America","International Peace Garden",49,-100.059491
botanical_garden,US,"United States of America","International Peace Gardens",40.7475,-111.921
botanical_garden,US,"United States of America","International Rose Test Garden",45.51908,-122.70557
botanical_garden,US,"United States of America","Interstate Packaging Arboretum",36.124,-87.228
botanical_garden,US,"United States of America","Iowa Arboretum",41.9381,-93.86
national_park,US,"United States of America","Isle Royale",47.9958654,-88.9092899
botanical_garden,US,"United States of America","Itha T. Krumme Memorial Arboretum",40.0694,-95.6119
botanical_garden,US,"United States of America","J. C. Raulston Arboretum",35.7945,-78.6991
botanical_garden,US,"United States of America","Jackson State University",32.297355,-90.20556
botanical_garden,US,"United States of America","Jacksonville Arboretum & Gardens",30.3462,-81.5396
botanical_garden,US,"United States of America","James P. Kelleher Rose Garden",42.341944444,-71.094888888
botanical_garden,US,"United States of America","James Pass Arboretum",43.0433,-76.1908
theme_park,US,"United States of America","Jantzen Beach",45.613,-122.682
botanical_garden,US,"United States of America","Japanese Friendship Garden",37.322222222,-121.861111111
botanical_garden,US,"United States of America","Japanese House and Garden",39.9814,-75.213
theme_park,US,"United States of America","Japanese Village and Deer Park",33.8703,-118.01
botanical_garden,US,"United States of America","Jasmine Hill Gardens",32.496,-86.186
botanical_garden,US,"United States of America","Jenkins Arboretum",40.0617,-75.4326
theme_park,US,"United States of America","Jenkinson's Boardwalk",40.0937,-74.0366
botanical_garden,US,"United States of America","Jensen",38.6394,-121.321
botanical_garden,US,"United States of America","Jerry E. Clegg",40.4172,-86.8786
botanical_garden,US,"United States of America","Jesse Hepler Lilac Arboretum",43.1364,-70.935
botanical_garden,US,"United States of America","Jo Allyn Lowe Park",36.7153,-95.9464
botanical_garden,US,"United States of America","John A. Finch Arboretum",47.641,-117.467
botanical_garden,US,"United States of America","John C. Gifford Arboretum",25.7238,-80.2803
botanical_garden,US,"United States of America","John J. Tyler Arboretum",39.934722,-75.431111
botanical_garden,US,"United States of America","John P. Humes Japanese Stroll Garden",40.8736,-73.5737
botanical_garden,US,"United States of America","John R. Rodman Arboretum",34.1047,-117.705
theme_park,US,"United States of America","Jolly Roger",38.35994444,-75.07652778
botanical_garden,US,"United States of America","Jones Arboretum and",43.4655,-90.818417
national_park,US,"United States of America","Joshua Tree",33.748381,-115.819308
theme_park,US,"United States of America","Joyland",33.591708,-101.832072
botanical_garden,US,"United States of America","Jungle Gardens",29.908611111,-91.911666666
theme_park,US,"United States of America","Jungle Jack's Landing",40.1558,-83.1197
botanical_garden,US,"United States of America","Juniper Level",35.6262,-78.6396
botanical_garden,US,"United States of America","Kahanu Garden",20.805,-156.038333333
botanical_garden,US,"United States of America","Kaia Ranch",20.7953,-156.032
theme_park,US,"United States of America","Kaintuck Territory",36.930555555,-88.331388888
botanical_garden,US,"United States of America","Kalmia Gardens",34.3661,-80.1164
botanical_garden,US,"United States of America","Kalopa State Recreation Area",20.0386,-155.439
botanical_garden,US,"United States of America","Kanapaha",29.6122,-82.4089
botanical_garden,US,"United States of America","Kansas Landscape Arboretum",39.195,-97.011
botanical_garden,US,"United States of America","Kansas State University Gardens",39.19521944,-96.58497222
botanical_garden,US,"United States of America","Kapiolani Community College Cactus Garden",21.269696,-157.801253
national_park,US,"United States of America","Katmai National Park and Preserve",58.5,-155
botanical_garden,US,"United States of America","Ke'anae Arboretum",20.8547519,-156.1503733
theme_park,US,"United States of America","Kemah Boardwalk",29.547777777,-95.017222222
national_park,US,"United States of America","Kenai Fjords",59.917777777,-149.9875
theme_park,US,"United States of America","Kennywood",40.3875,-79.863333
botanical_garden,US,"United States of America","Kentucky Horse Park Arboretum",38.15,-84.5205
theme_park,US,"United States of America","Kentucky Kingdom",38.1954,-85.7472
theme_park,US,"United States of America","Kentucky Splash Waterpark",36.7277,-84.1751
botanical_garden,US,"United States of America","Kerr Arboretum and Botanical Area",34.6939,-94.6317
botanical_garden,US,"United States of America","Key West Tropical Forest &",24.5737,-81.7493
theme_park,US,"United States of America","Kid's World",40.3025,-73.9795
theme_park,US,"United States of America","Kiddieland",41.9094,-87.8364
national_park,US,"United States of America","Kings Canyon",36.789280555,-118.672861111
theme_park,US,"United States of America","Kings Dominion",37.84,-77.445
theme_park,US,"United States of America","Kings Island",39.3413,-84.2725
botanical_garden,US,"United States of America","Kingwood Center",40.76,-82.547778
botanical_garden,US,"United States of America","Klehm Arboretum and",42.2446,-89.1124
theme_park,US,"United States of America","Knight's Action Park",39.74039,-89.683937
theme_park,US,"United States of America","Knoebels Amusement Resort",40.8784,-76.505
theme_park,US,"United States of America","Knott's Berry Farm",33.844178,-118.000267
theme_park,US,"United States of America","Knott's Soak City",33.840881,-117.994888
national_park,US,"United States of America","Kobuk Valley",67.35336,-159.19889
botanical_garden,US,"United States of America","Koko Crater",21.2931,-157.6772
botanical_garden,US,"United States of America","Krohn Conservatory",39.1152,-84.4904
botanical_garden,US,"United States of America","Kruckeberg",47.7763,-122.377
theme_park,US,"United States of America","Krug Park (amusement park)",41.2869,-95.9964
botanical_garden,US,"United States of America","Kuhnert Arboretum",45.4389,-98.4756
botanical_garden,US,"United States of America","Kula",20.741944444,-156.324722222
botanical_garden,US,"United States of America","Labadie Arboretum",37.7939,-122.168
botanical_garden,US,"United States of America","Ladd Arboretum",42.0568,-87.7006
botanical_garden,US,"United States of America","Ladew Topiary Gardens",39.5811,-76.5122
botanical_garden,US,"United States of America","Lady Bird Johnson Wildflower Center",30.1853,-97.8706
theme_park,US,"United States of America","Lagoon",40.985555555,-111.894722222
theme_park,US,"United States of America","Lagoon-A-Beach",40.9839,-111.893
theme_park,US,"United States of America","Lake Compounce",41.641666666,-72.923333333
theme_park,US,"United States of America","Lake Dolores Waterpark",34.9482,-116.687
botanical_garden,US,"United States of America","Lake Erie Arboretum",42.1185,-80.1175
theme_park,US,"United States of America","Lake Fairfax Park",38.9644,-77.3181
theme_park,US,"United States of America","Lake George Expedition Park",43.3959,-73.703097
theme_park,US,"United States of America","Lake Shawnee",37.4078,-81.1406
botanical_garden,US,"United States of America","Lake Wilderness Arboretum",47.3806,-122.041
theme_park,US,"United States of America","Lake Winnepesaukah",34.9764,-85.2472
theme_park,US,"United States of America","Lakemont Park",40.4718,-78.3955
theme_park,US,"United States of America","Lakeside",39.778333333,-105.059444444
botanical_garden,US,"United States of America","Lambert Gardens",45.486,-122.636
theme_park,US,"United States of America","Land of Make Believe (amusement park)",40.902,-74.959
theme_park,US,"United States of America","Land of Makebelieve",44.34,-73.77
theme_park,US,"United States of America","Land of Oz",36.1853,-81.8804
botanical_garden,US,"United States of America","Larz Anderson Bonsai Collection",42.2986,-71.1227
theme_park,US,"United States of America","Las Cascadas Water Park",18.43944444,-67.14527778
botanical_garden,US,"United States of America","Lasdon Park and Arboretum",41.2759,-73.7346
national_park,US,"United States of America","Lassen Volcanic",40.498055555,-121.4275
botanical_garden,US,"United States of America","Laurens Henry Cohn, Sr. Memorial Plant Arboretum",30.557777777,-91.118888888
botanical_garden,US,"United States of America","Lauritzen Gardens",41.2369,-95.9162
botanical_garden,US,"United States of America","Leach",45.4741,-122.534
botanical_garden,US,"United States of America","Leaming's Run Gardens",39.1432,-74.7675
botanical_garden,US,"United States of America","Leaning Pine Arboretum",35.3106,-120.663
botanical_garden,US,"United States of America","LeConte-Woodmanston Plantation and",31.701719,-81.475677
botanical_garden,US,"United States of America","Ledge View Nature Center",44.0016,-88.15538
botanical_garden,US,"United States of America","Lee and Virginia Graver Arboretum",40.8001,-75.3635
theme_park,US,"United States of America","Legend City",33.447,-111.958
theme_park,US,"United States of America","Legoland California",33.1282,-117.3117
theme_park,US,"United States of America","Legoland Discovery Center Boston",42.39469444,-71.07961111
theme_park,US,"United States of America","Legoland Discovery Center Chicago",42.039747222,-88.034011111
theme_park,US,"United States of America","Legoland Discovery Center Dallas Fort Worth",32.966641,-97.043481
theme_park,US,"United States of America","Legoland Discovery Center Kansas City",39.0818625,-94.5817603
theme_park,US,"United States of America","Legoland Discovery Center Westchester",40.966527777,-73.856944444
theme_park,US,"United States of America","Legoland Florida",27.9892,-81.6899
theme_park,US,"United States of America","Legoland New York",41.378055555,-74.313333333
botanical_garden,US,"United States of America","Leila Arboretum",42.339,-85.2136
botanical_garden,US,"United States of America","Lendonwood Gardens",36.5839,-94.7864
botanical_garden,US,"United States of America","Leonard J. Buck Garden",40.673,-74.6224
theme_park,US,"United States of America","LeSourdesville Lake",39.4456,-84.4336
theme_park,US,"United States of America","Levi Carter Park",41.3025,-95.9264
botanical_garden,US,"United States of America","Lewis Ginter",37.6212,-77.4711
botanical_garden,US,"United States of America","Lewis W. Barton Arboretum",39.9052,-74.8161
botanical_garden,US,"United States of America","Lexington Cemetery",38.061,-84.509
botanical_garden,US,"United States of America","Liberty Forge Arboretum",40.1754,-76.9269
theme_park,US,"United States of America","Libertyland",35.1185,-89.9824
botanical_garden,US,"United States of America","Lichterman Nature Center",35.0909,-89.8646
